transaction_id,customer_id,amount,currency,payment_method,timestamp,status,failure_reason,failure_category,previous_attempts,customer_success_rate,customer_tenure_days,subscription_status,invoice_age_days,previous_payment_count,previous_successful_payment_count,previous_failed_payment_count,latent_recovery_prob,recovery_outcome,recovered_amount
TXN-10127,CUST-2552,804.82,INR,CREDIT_CARD,2026-08-17T06:48:10,FAILED,BANK_SERVER_DOWN,TEMPORARY,0,0.8,338,INACTIVE,1,5,4,1,0.8854,1,804.82
TXN-10128,CUST-2382,539.12,INR,DEBIT_CARD,2026-08-13T15:55:03,FAILED,EXPIRED_CARD_PERMANENT,PERMANENT,0,0.5833,594,INACTIVE,1,12,7,5,0.01,0,0.0
TXN-10129,CUST-1335,296.96,INR,UPI,2026-08-27T14:28:07,FAILED,EXPIRED_CARD_PERMANENT,PERMANENT,0,0.75,715,NONE,0,12,9,3,0.1726,1,296.96
TXN-10130,CUST-1213,295.91,INR,CREDIT_CARD,2026-08-04T17:56:46,FAILED,OTP_EXPIRED,CUSTOMER_ACTION_REQUIRED,1,0.8571,408,NONE,0,7,6,1,0.3954,0,0.0
TXN-10131,CUST-3669,7330.91,INR,UPI,2026-08-11T02:16:19,FAILED,AUTHENTICATION_FAILED,CUSTOMER_ACTION_REQUIRED,0,0.7143,442,ACTIVE,17,7,5,2,0.724,1,7330.91
TXN-10132,CUST-1083,1401.92,INR,CREDIT_CARD,2026-08-24T09:44:19,FAILED,NETWORK_INTERRUPT,TEMPORARY,0,0.8667,836,ACTIVE,4,15,13,2,0.98,1,1401.92
TXN-10133,CUST-3742,3645.54,INR,NACH_EMANDATE,2026-08-23T23:48:13,FAILED,INVALID_ACCOUNT,PERMANENT,1,0.75,523,ACTIVE,2,4,3,1,0.01,0,0.0
TXN-10134,CUST-3865,3016.39,INR,DEBIT_CARD,2026-08-30T19:54:58,FAILED,OTP_EXPIRED,CUSTOMER_ACTION_REQUIRED,0,0.6667,122,ACTIVE,5,9,6,3,0.7888,1,3016.39
TXN-10135,CUST-3487,2167.79,INR,CREDIT_CARD,2026-08-06T15:56:39,FAILED,GENERIC_DECLINE,UNKNOWN,3,0.875,770,INACTIVE,4,16,14,2,0.01,0,0.0
TXN-10136,CUST-3370,3117.98,INR,DEBIT_CARD,2026-08-19T15:15:51,FAILED,INVALID_ACCOUNT,PERMANENT,1,0.7273,1152,NONE,0,11,8,3,0.01,0,0.0
TXN-10137,CUST-2624,738.04,INR,UPI,2026-08-13T04:56:24,FAILED,BLOCKED_CARD,PERMANENT,1,0.6923,473,NONE,0,13,9,4,0.01,0,0.0
TXN-10138,CUST-1417,288.87,INR,NACH_EMANDATE,2026-08-28T21:21:33,FAILED,OTP_EXPIRED,CUSTOMER_ACTION_REQUIRED,0,0.9,1044,ACTIVE,10,10,9,1,0.6325,1,288.87
TXN-10139,CUST-1168,1441.0,INR,NACH_EMANDATE,2026-08-19T09:44:46,FAILED,BANK_SERVER_DOWN,TEMPORARY,1,0.875,405,INACTIVE,0,8,7,1,0.8412,1,1441.0
TXN-10140,CUST-1282,1865.74,INR,UPI,2026-08-25T05:07:34,FAILED,OTP_EXPIRED,CUSTOMER_ACTION_REQUIRED,1,0.6,60,INACTIVE,1,10,6,4,0.5679,0,0.0
TXN-10141,CUST-1432,2035.47,INR,DEBIT_CARD,2026-08-23T17:38:06,FAILED,PROCESSING_DELAY,TEMPORARY,0,0.8182,113,NONE,0,11,9,2,0.98,1,2035.47
TXN-10142,CUST-3897,4049.38,INR,NET_BANKING,2026-08-26T17:52:44,FAILED,NETWORK_INTERRUPT,TEMPORARY,0,0.85,78,ACTIVE,4,20,17,3,0.98,1,4049.38
TXN-10143,CUST-3664,4013.83,INR,NACH_EMANDATE,2026-08-24T21:18:55,FAILED,BANK_SERVER_DOWN,TEMPORARY,2,0.8182,922,NONE,0,11,9,2,0.5552,1,4013.83
TXN-10144,CUST-2904,3467.78,INR,NACH_EMANDATE,2026-08-17T01:30:43,FAILED,CARD_LIMIT_EXCEEDED,CUSTOMER_ACTION_REQUIRED,0,0.8182,188,INACTIVE,0,11,9,2,0.6191,0,0.0
TXN-10145,CUST-2005,9404.72,INR,DEBIT_CARD,2026-08-13T06:07:17,FAILED,GATEWAY_TIMEOUT,TEMPORARY,0,0.7778,205,INACTIVE,2,9,7,2,0.8942,1,9404.72
TXN-10146,CUST-2903,3893.46,INR,DEBIT_CARD,2026-08-25T09:54:31,FAILED,PROCESSING_DELAY,TEMPORARY,0,0.6667,672,ACTIVE,17,9,6,3,0.7008,1,3893.46
TXN-10147,CUST-2331,608.97,INR,NET_BANKING,2026-08-18T15:24:03,FAILED,NETWORK_INTERRUPT,TEMPORARY,0,0.9286,327,ACTIVE,7,14,13,1,0.9468,1,608.97
TXN-10148,CUST-2058,2571.68,INR,DEBIT_CARD,2026-08-14T19:52:34,FAILED,BANK_SERVER_DOWN,TEMPORARY,2,0.8125,842,NONE,0,16,13,3,0.5854,0,0.0
TXN-10149,CUST-3276,1735.95,INR,NACH_EMANDATE,2026-08-05T13:44:46,FAILED,GATEWAY_TIMEOUT,TEMPORARY,1,0.7,960,ACTIVE,0,10,7,3,0.8747,1,1735.95
TXN-10150,CUST-1988,639.71,INR,NET_BANKING,2026-08-13T01:59:51,FAILED,PROCESSING_DELAY,TEMPORARY,3,0.4167,680,NONE,0,12,5,7,0.2509,0,0.0
TXN-10151,CUST-3828,8542.91,INR,NET_BANKING,2026-08-02T06:05:23,FAILED,PROCESSING_DELAY,TEMPORARY,0,0.9333,508,INACTIVE,3,15,14,1,0.98,1,8542.91
TXN-10152,CUST-1381,3174.99,INR,CREDIT_CARD,2026-08-13T05:28:15,FAILED,OTP_EXPIRED,CUSTOMER_ACTION_REQUIRED,0,0.75,387,INACTIVE,8,8,6,2,0.8053,0,0.0
TXN-10153,CUST-2254,5059.07,INR,NET_BANKING,2026-08-27T04:34:07,FAILED,BANK_SERVER_DOWN,TEMPORARY,1,0.8571,1040,NONE,0,7,6,1,0.8062,1,5059.07
TXN-10154,CUST-2408,273.51,INR,NACH_EMANDATE,2026-08-18T11:53:20,FAILED,EXPIRED_CARD_PERMANENT,PERMANENT,0,0.7857,1022,INACTIVE,1,14,11,3,0.2411,0,0.0
TXN-10155,CUST-3878,1306.13,INR,DEBIT_CARD,2026-08-13T14:54:23,FAILED,CARD_LIMIT_EXCEEDED,CUSTOMER_ACTION_REQUIRED,2,0.75,476,INACTIVE,11,12,9,3,0.2783,0,0.0
TXN-10156,CUST-1944,729.7,INR,CREDIT_CARD,2026-08-07T05:17:28,FAILED,AUTHENTICATION_FAILED,CUSTOMER_ACTION_REQUIRED,0,0.8,896,INACTIVE,5,10,8,2,0.8356,1,729.7
TXN-10157,CUST-3194,679.57,INR,CREDIT_CARD,2026-08-24T22:07:56,FAILED,BLOCKED_CARD,PERMANENT,0,0.8333,968,ACTIVE,0,6,5,1,0.3146,0,0.0
TXN-10158,CUST-2132,1510.92,INR,UPI,2026-08-15T19:09:07,FAILED,OTP_EXPIRED,CUSTOMER_ACTION_REQUIRED,2,0.7333,551,ACTIVE,0,15,11,4,0.3151,1,1510.92
TXN-10159,CUST-1931,1400.6,INR,CREDIT_CARD,2026-08-02T02:29:02,FAILED,BANK_SERVER_DOWN,TEMPORARY,0,0.8462,596,INACTIVE,0,13,11,2,0.98,1,1400.6
TXN-10160,CUST-3900,962.99,INR,DEBIT_CARD,2026-08-04T01:31:38,FAILED,NETWORK_INTERRUPT,TEMPORARY,1,0.9,820,ACTIVE,11,10,9,1,0.9043,1,962.99
TXN-10161,CUST-3266,5770.07,INR,CREDIT_CARD,2026-08-25T05:54:54,FAILED,BANK_SERVER_DOWN,TEMPORARY,0,0.75,477,NONE,0,16,12,4,0.9202,1,5770.07
TXN-10162,CUST-1420,925.91,INR,NACH_EMANDATE,2026-08-24T04:53:13,FAILED,GATEWAY_TIMEOUT,TEMPORARY,0,0.4706,1013,INACTIVE,7,17,8,9,0.912,1,925.91
TXN-10163,CUST-2960,2534.43,INR,DEBIT_CARD,2026-08-03T21:51:29,FAILED,CARD_LIMIT_EXCEEDED,CUSTOMER_ACTION_REQUIRED,1,0.8889,179,ACTIVE,15,9,8,1,0.2744,0,0.0
TXN-10164,CUST-2034,3601.48,INR,UPI,2026-08-20T20:51:28,FAILED,CARD_LIMIT_EXCEEDED,CUSTOMER_ACTION_REQUIRED,1,0.7778,214,ACTIVE,17,9,7,2,0.4657,1,3601.48
TXN-10165,CUST-3014,2558.03,INR,NACH_EMANDATE,2026-08-04T00:27:32,FAILED,GATEWAY_TIMEOUT,TEMPORARY,0,0.5833,653,NONE,0,12,7,5,0.8981,1,2558.03
TXN-10166,CUST-1621,1642.03,INR,NACH_EMANDATE,2026-08-05T13:14:34,FAILED,NETWORK_INTERRUPT,TEMPORARY,0,0.9,382,INACTIVE,5,10,9,1,0.9649,1,1642.03
TXN-10167,CUST-2016,650.42,INR,NACH_EMANDATE,2026-08-30T20:24:40,FAILED,GATEWAY_TIMEOUT,TEMPORARY,1,0.6471,584,INACTIVE,8,17,11,6,0.6707,1,650.42
TXN-10168,CUST-3441,2728.26,INR,NACH_EMANDATE,2026-08-23T06:53:14,FAILED,NETWORK_INTERRUPT,TEMPORARY,0,0.7778,727,INACTIVE,3,9,7,2,0.9169,1,2728.26
TXN-10169,CUST-2813,3663.24,INR,NACH_EMANDATE,2026-08-16T05:47:37,FAILED,BANK_SERVER_DOWN,TEMPORARY,1,0.8,202,INACTIVE,10,10,8,2,0.7787,1,3663.24
TXN-10170,CUST-3329,520.17,INR,NACH_EMANDATE,2026-08-06T05:36:55,FAILED,INVALID_ACCOUNT,PERMANENT,0,0.9167,296,NONE,0,12,11,1,0.161,0,0.0
TXN-10171,CUST-1851,373.41,INR,DEBIT_CARD,2026-08-05T08:35:24,FAILED,NETWORK_INTERRUPT,TEMPORARY,2,0.7857,420,NONE,0,14,11,3,0.6904,0,0.0
TXN-10172,CUST-1643,5071.13,INR,CREDIT_CARD,2026-08-05T01:27:24,FAILED,BLOCKED_CARD,PERMANENT,0,0.8235,360,NONE,0,17,14,3,0.0957,0,0.0
TXN-10173,CUST-1641,313.53,INR,NET_BANKING,2026-08-30T05:50:24,FAILED,AUTHENTICATION_FAILED,CUSTOMER_ACTION_REQUIRED,3,1.0,914,INACTIVE,4,13,13,0,0.1455,0,0.0
TXN-10174,CUST-2924,813.41,INR,UPI,2026-08-15T09:39:59,FAILED,UNHANDLED_ERROR_CODE,UNKNOWN,0,0.8333,837,ACTIVE,2,12,10,2,0.5129,1,813.41
TXN-10175,CUST-3895,547.29,INR,NET_BANKING,2026-08-12T17:57:30,FAILED,ACCOUNT_CLOSED,PERMANENT,0,0.9,124,ACTIVE,3,10,9,1,0.1311,0,0.0
TXN-10176,CUST-2083,2215.97,INR,NET_BANKING,2026-08-27T20:27:40,FAILED,INSUFFICIENT_FUNDS,CUSTOMER_ACTION_REQUIRED,1,0.8182,343,ACTIVE,1,11,9,2,0.6003,1,2215.97
TXN-10177,CUST-1920,2370.54,INR,DEBIT_CARD,2026-08-04T21:11:54,FAILED,NETWORK_INTERRUPT,TEMPORARY,0,0.9375,1135,ACTIVE,7,16,15,1,0.98,1,2370.54
TXN-10178,CUST-1244,3479.92,INR,DEBIT_CARD,2026-08-29T01:10:27,FAILED,NETWORK_INTERRUPT,TEMPORARY,2,0.5833,613,NONE,0,12,7,5,0.486,0,0.0
TXN-10179,CUST-2182,1005.61,INR,UPI,2026-08-16T04:17:30,FAILED,EXPIRED_CARD_PERMANENT,PERMANENT,3,0.9167,883,INACTIVE,7,12,11,1,0.01,0,0.0
TXN-10180,CUST-3866,1988.89,INR,DEBIT_CARD,2026-08-27T15:07:26,FAILED,CARD_LIMIT_EXCEEDED,CUSTOMER_ACTION_REQUIRED,1,0.7273,974,NONE,0,11,8,3,0.4063,1,1988.89
TXN-10181,CUST-3022,938.45,INR,UPI,2026-08-03T08:26:28,FAILED,PROCESSING_DELAY,TEMPORARY,4,0.4444,287,NONE,0,18,8,10,0.2001,0,0.0
TXN-10182,CUST-2769,1212.94,INR,NACH_EMANDATE,2026-08-02T16:08:05,FAILED,OTP_EXPIRED,CUSTOMER_ACTION_REQUIRED,0,0.75,1187,INACTIVE,7,16,12,4,0.7701,0,0.0
TXN-10183,CUST-1374,2576.23,INR,NACH_EMANDATE,2026-08-02T10:10:12,FAILED,NETWORK_INTERRUPT,TEMPORARY,0,0.8,942,NONE,0,10,8,2,0.7915,1,2576.23
TXN-10184,CUST-3753,3190.3,INR,NACH_EMANDATE,2026-08-09T22:06:43,FAILED,BANK_SERVER_DOWN,TEMPORARY,0,0.9,358,ACTIVE,0,10,9,1,0.9214,1,3190.3
TXN-10185,CUST-2927,1023.75,INR,DEBIT_CARD,2026-08-29T19:57:30,FAILED,EXPIRED_CARD_PERMANENT,PERMANENT,3,0.5625,1051,ACTIVE,6,16,9,7,0.01,0,0.0
TXN-10186,CUST-2785,1711.6,INR,UPI,2026-08-18T07:24:14,FAILED,EXPIRED_CARD_PERMANENT,PERMANENT,1,0.7857,660,INACTIVE,3,14,11,3,0.0371,0,0.0
TXN-10187,CUST-2672,1915.4,INR,DEBIT_CARD,2026-08-06T11:52:03,FAILED,BANK_SERVER_DOWN,TEMPORARY,0,0.7143,354,NONE,0,14,10,4,0.98,1,1915.4
TXN-10188,CUST-1658,2387.27,INR,NET_BANKING,2026-08-25T11:15:47,FAILED,OTP_EXPIRED,CUSTOMER_ACTION_REQUIRED,0,0.8667,940,NONE,0,15,13,2,0.7922,0,0.0
TXN-10189,CUST-2180,1621.1,INR,NACH_EMANDATE,2026-08-23T11:54:38,FAILED,EXPIRED_CARD_PERMANENT,PERMANENT,0,0.75,691,ACTIVE,16,12,9,3,0.01,0,0.0
TXN-10190,CUST-1360,7727.27,INR,DEBIT_CARD,2026-08-07T01:03:30,FAILED,OTP_EXPIRED,CUSTOMER_ACTION_REQUIRED,0,0.6667,533,INACTIVE,0,12,8,4,0.7517,1,7727.27
TXN-10191,CUST-2655,5095.72,INR,NACH_EMANDATE,2026-08-21T11:28:05,FAILED,GATEWAY_TIMEOUT,TEMPORARY,1,0.75,1124,INACTIVE,5,16,12,4,0.7389,1,5095.72
TXN-10192,CUST-1222,1073.96,INR,NACH_EMANDATE,2026-08-25T14:47:11,FAILED,NETWORK_INTERRUPT,TEMPORARY,1,0.8333,274,INACTIVE,0,12,10,2,0.6834,0,0.0
TXN-10193,CUST-3561,4753.5,INR,UPI,2026-08-14T09:08:35,FAILED,CARD_LIMIT_EXCEEDED,CUSTOMER_ACTION_REQUIRED,3,0.8333,675,ACTIVE,16,12,10,2,0.1412,0,0.0
TXN-10194,CUST-3249,3028.46,INR,DEBIT_CARD,2026-08-24T22:43:48,FAILED,NETWORK_INTERRUPT,TEMPORARY,1,0.8571,465,INACTIVE,0,7,6,1,0.8556,1,3028.46
TXN-10195,CUST-1497,1268.64,INR,NACH_EMANDATE,2026-08-09T02:31:26,FAILED,GATEWAY_TIMEOUT,TEMPORARY,0,0.7143,555,ACTIVE,4,14,10,4,0.98,1,1268.64
TXN-10196,CUST-2272,779.13,INR,NACH_EMANDATE,2026-08-05T22:35:47,FAILED,GATEWAY_TIMEOUT,TEMPORARY,2,0.7895,489,INACTIVE,23,19,15,4,0.4419,0,0.0
TXN-10197,CUST-1920,2785.22,INR,NET_BANKING,2026-08-08T21:23:21,FAILED,AUTHENTICATION_FAILED,CUSTOMER_ACTION_REQUIRED,1,0.625,1114,ACTIVE,8,8,5,3,0.6505,1,2785.22
TXN-10198,CUST-3041,1427.23,INR,NACH_EMANDATE,2026-08-14T16:33:47,FAILED,OTP_EXPIRED,CUSTOMER_ACTION_REQUIRED,0,0.6316,1073,NONE,0,19,12,7,0.6754,1,1427.23
TXN-10199,CUST-2701,853.23,INR,NET_BANKING,2026-08-23T14:11:41,FAILED,PROCESSING_DELAY,TEMPORARY,0,0.9167,422,ACTIVE,8,12,11,1,0.98,1,853.23
TXN-10200,CUST-3257,2176.33,INR,NET_BANKING,2026-08-30T12:19:31,FAILED,NETWORK_INTERRUPT,TEMPORARY,0,0.75,990,ACTIVE,3,16,12,4,0.98,1,2176.33
TXN-10201,CUST-3081,2729.21,INR,UPI,2026-08-21T13:26:34,FAILED,INSUFFICIENT_FUNDS,CUSTOMER_ACTION_REQUIRED,0,0.8333,1114,INACTIVE,2,12,10,2,0.8553,0,0.0
TXN-10202,CUST-2392,8731.11,INR,UPI,2026-08-15T21:50:33,FAILED,BANK_SERVER_DOWN,TEMPORARY,2,0.7857,478,INACTIVE,7,14,11,3,0.6007,1,8731.11
TXN-10203,CUST-3404,1303.14,INR,CREDIT_CARD,2026-08-27T13:29:30,FAILED,EXPIRED_CARD_PERMANENT,PERMANENT,0,0.875,171,INACTIVE,11,8,7,1,0.1471,1,1303.14
TXN-10204,CUST-2983,5990.28,INR,DEBIT_CARD,2026-08-27T19:08:30,FAILED,BANK_SERVER_DOWN,TEMPORARY,4,0.9333,546,NONE,0,15,14,1,0.1107,0,0.0
TXN-10205,CUST-2545,921.55,INR,DEBIT_CARD,2026-08-13T00:13:43,FAILED,CARD_LIMIT_EXCEEDED,CUSTOMER_ACTION_REQUIRED,0,0.8,324,ACTIVE,2,15,12,3,0.7008,0,0.0
TXN-10206,CUST-3342,2270.41,INR,CREDIT_CARD,2026-08-03T12:51:10,FAILED,PROCESSING_DELAY,TEMPORARY,0,0.875,403,INACTIVE,3,8,7,1,0.96,1,2270.41
TXN-10207,CUST-2303,2451.29,INR,NET_BANKING,2026-08-08T19:12:55,FAILED,PROCESSING_DELAY,TEMPORARY,1,0.8333,475,INACTIVE,7,12,10,2,0.8466,1,2451.29
TXN-10208,CUST-3028,609.99,INR,CREDIT_CARD,2026-08-30T01:36:36,FAILED,INVALID_ACCOUNT,PERMANENT,0,0.9091,628,NONE,0,11,10,1,0.1687,0,0.0
TXN-10209,CUST-2359,839.86,INR,NET_BANKING,2026-08-26T22:46:38,FAILED,GATEWAY_TIMEOUT,TEMPORARY,0,0.7273,384,ACTIVE,1,22,16,6,0.98,1,839.86
TXN-10210,CUST-2871,3316.39,INR,CREDIT_CARD,2026-08-08T21:50:37,FAILED,INVALID_ACCOUNT,PERMANENT,0,1.0,496,INACTIVE,3,17,17,0,0.1836,0,0.0
TXN-10211,CUST-1306,2390.31,INR,DEBIT_CARD,2026-08-20T17:06:05,FAILED,UNHANDLED_ERROR_CODE,UNKNOWN,0,0.7692,505,INACTIVE,17,13,10,3,0.3576,0,0.0
TXN-10212,CUST-3661,631.98,INR,DEBIT_CARD,2026-08-27T07:42:54,FAILED,GATEWAY_TIMEOUT,TEMPORARY,0,0.7143,1025,NONE,0,7,5,2,0.8848,1,631.98
TXN-10213,CUST-2556,626.94,INR,NET_BANKING,2026-08-03T03:49:31,FAILED,BANK_SERVER_DOWN,TEMPORARY,1,0.6364,175,NONE,0,11,7,4,0.44,0,0.0
TXN-10214,CUST-3529,239.48,INR,CREDIT_CARD,2026-08-15T08:49:14,FAILED,AUTHENTICATION_FAILED,CUSTOMER_ACTION_REQUIRED,0,0.8182,78,NONE,0,11,9,2,0.746,1,239.48
TXN-10215,CUST-1931,5161.88,INR,NET_BANKING,2026-08-06T07:05:57,FAILED,GATEWAY_TIMEOUT,TEMPORARY,2,0.8182,659,ACTIVE,10,11,9,2,0.5964,0,0.0
TXN-10216,CUST-2817,4181.45,INR,DEBIT_CARD,2026-08-03T15:35:00,FAILED,NETWORK_INTERRUPT,TEMPORARY,1,0.8462,451,ACTIVE,1,13,11,2,0.908,1,4181.45
TXN-10217,CUST-2328,5458.02,INR,DEBIT_CARD,2026-08-19T14:43:17,FAILED,AUTHENTICATION_FAILED,CUSTOMER_ACTION_REQUIRED,0,0.9,1057,INACTIVE,14,10,9,1,0.7069,1,5458.02
TXN-10218,CUST-2764,2981.89,INR,CREDIT_CARD,2026-08-21T10:04:30,FAILED,INSUFFICIENT_FUNDS,CUSTOMER_ACTION_REQUIRED,0,0.8667,128,NONE,0,15,13,2,0.7626,1,2981.89
TXN-10219,CUST-3318,9022.42,INR,CREDIT_CARD,2026-08-05T06:00:17,FAILED,NETWORK_INTERRUPT,TEMPORARY,0,0.9286,1106,ACTIVE,3,14,13,1,0.98,1,9022.42
TXN-10220,CUST-3496,1046.3,INR,NACH_EMANDATE,2026-08-13T02:35:13,FAILED,CARD_LIMIT_EXCEEDED,CUSTOMER_ACTION_REQUIRED,3,0.8,219,NONE,0,10,8,2,0.2149,0,0.0
TXN-10221,CUST-3038,2553.07,INR,CREDIT_CARD,2026-08-13T17:54:18,FAILED,NETWORK_INTERRUPT,TEMPORARY,0,0.8571,508,INACTIVE,4,7,6,1,0.98,1,2553.07
TXN-10222,CUST-2882,7081.64,INR,UPI,2026-08-15T09:06:54,FAILED,OTP_EXPIRED,CUSTOMER_ACTION_REQUIRED,3,0.8125,1097,INACTIVE,2,16,13,3,0.1688,0,0.0
TXN-10223,CUST-3775,221.74,INR,UPI,2026-08-18T04:36:47,FAILED,INSUFFICIENT_FUNDS,CUSTOMER_ACTION_REQUIRED,1,0.5714,377,INACTIVE,12,14,8,6,0.5324,1,221.74
TXN-10224,CUST-3406,1299.03,INR,NET_BANKING,2026-08-13T13:23:07,FAILED,BANK_SERVER_DOWN,TEMPORARY,0,0.6,802,NONE,0,5,3,2,0.92,0,0.0
TXN-10225,CUST-2871,2163.55,INR,CREDIT_CARD,2026-08-24T20:58:41,FAILED,BANK_SERVER_DOWN,TEMPORARY,1,0.8,833,INACTIVE,10,10,8,2,0.7631,0,0.0
TXN-10226,CUST-1436,5111.14,INR,NET_BANKING,2026-08-18T20:13:03,FAILED,NETWORK_INTERRUPT,TEMPORARY,1,0.5385,770,NONE,0,13,7,6,0.6376,1,5111.14
TXN-10227,CUST-3354,254.39,INR,DEBIT_CARD,2026-08-20T15:08:49,FAILED,BANK_SERVER_DOWN,TEMPORARY,0,1.0,875,ACTIVE,0,7,7,0,0.98,1,254.39
TXN-10228,CUST-2124,712.4,INR,NACH_EMANDATE,2026-08-03T19:08:26,FAILED,AUTHENTICATION_FAILED,CUSTOMER_ACTION_REQUIRED,2,0.6875,621,NONE,0,16,11,5,0.2745,0,0.0
TXN-10229,CUST-3483,4601.35,INR,DEBIT_CARD,2026-08-30T21:16:55,FAILED,PROCESSING_DELAY,TEMPORARY,2,0.7,622,ACTIVE,1,10,7,3,0.4588,0,0.0
TXN-10230,CUST-2443,3023.8,INR,CREDIT_CARD,2026-08-13T14:00:04,FAILED,BLOCKED_CARD,PERMANENT,2,0.9091,414,NONE,0,11,10,1,0.01,0,0.0
TXN-10231,CUST-3776,203.99,INR,UPI,2026-08-03T07:55:50,FAILED,INSUFFICIENT_FUNDS,CUSTOMER_ACTION_REQUIRED,1,0.6,1042,NONE,0,10,6,4,0.4536,1,203.99
TXN-10232,CUST-2265,2716.18,INR,UPI,2026-08-19T03:05:38,FAILED,CARD_LIMIT_EXCEEDED,CUSTOMER_ACTION_REQUIRED,0,0.7778,1035,NONE,0,9,7,2,0.8151,1,2716.18
TXN-10233,CUST-3999,1599.67,INR,UPI,2026-08-17T06:39:19,FAILED,INSUFFICIENT_FUNDS,CUSTOMER_ACTION_REQUIRED,1,0.6667,175,INACTIVE,14,15,10,5,0.6308,0,0.0
TXN-10234,CUST-2701,1910.48,INR,CREDIT_CARD,2026-08-27T14:27:20,FAILED,BLOCKED_CARD,PERMANENT,0,0.8571,856,ACTIVE,2,14,12,2,0.2835,0,0.0
TXN-10235,CUST-2498,2674.02,INR,CREDIT_CARD,2026-08-24T19:23:36,FAILED,OTP_EXPIRED,CUSTOMER_ACTION_REQUIRED,0,0.6429,25,INACTIVE,0,14,9,5,0.6849,1,2674.02
TXN-10236,CUST-2208,2094.96,INR,UPI,2026-08-05T01:43:48,FAILED,OTP_EXPIRED,CUSTOMER_ACTION_REQUIRED,2,0.9167,429,INACTIVE,1,12,11,1,0.4129,1,2094.96
TXN-10237,CUST-1576,3596.49,INR,NET_BANKING,2026-08-19T04:09:31,FAILED,BLOCKED_CARD,PERMANENT,0,1.0,1073,NONE,0,6,6,0,0.2496,0,0.0
TXN-10238,CUST-1369,1364.16,INR,UPI,2026-08-27T11:09:07,FAILED,PROCESSING_DELAY,TEMPORARY,0,0.5714,843,INACTIVE,7,14,8,6,0.8627,1,1364.16
TXN-10239,CUST-1506,2389.95,INR,DEBIT_CARD,2026-08-14T03:26:24,FAILED,CARD_LIMIT_EXCEEDED,CUSTOMER_ACTION_REQUIRED,1,0.7143,807,NONE,0,14,10,4,0.4108,0,0.0
TXN-10240,CUST-3394,1264.3,INR,DEBIT_CARD,2026-08-12T18:25:20,FAILED,PROCESSING_DELAY,TEMPORARY,0,0.7692,727,ACTIVE,1,13,10,3,0.98,1,1264.3
TXN-10241,CUST-2931,2418.9,INR,NACH_EMANDATE,2026-08-17T08:09:18,FAILED,GATEWAY_TIMEOUT,TEMPORARY,1,0.9091,386,NONE,0,11,10,1,0.9143,1,2418.9
TXN-10242,CUST-3498,4176.05,INR,UPI,2026-08-23T22:54:39,FAILED,NETWORK_INTERRUPT,TEMPORARY,1,0.9231,239,NONE,0,13,12,1,0.9188,1,4176.05
TXN-10243,CUST-3871,362.05,INR,NET_BANKING,2026-08-08T04:51:07,FAILED,OTP_EXPIRED,CUSTOMER_ACTION_REQUIRED,2,0.875,887,ACTIVE,1,8,7,1,0.2755,1,362.05
TXN-10244,CUST-1185,5482.75,INR,DEBIT_CARD,2026-08-07T01:17:24,FAILED,GATEWAY_TIMEOUT,TEMPORARY,1,0.9091,1144,INACTIVE,0,11,10,1,0.8522,1,5482.75
TXN-10245,CUST-1398,8747.17,INR,NACH_EMANDATE,2026-08-20T06:48:18,FAILED,BLOCKED_CARD,PERMANENT,2,0.6667,957,ACTIVE,1,9,6,3,0.01,0,0.0
TXN-10246,CUST-2858,858.97,INR,NACH_EMANDATE,2026-08-29T22:18:03,FAILED,BANK_SERVER_DOWN,TEMPORARY,1,0.9286,114,INACTIVE,2,14,13,1,0.6664,1,858.97
TXN-10247,CUST-3976,2741.5,INR,NET_BANKING,2026-08-06T05:22:06,FAILED,INSUFFICIENT_FUNDS,CUSTOMER_ACTION_REQUIRED,1,0.6364,573,NONE,0,11,7,4,0.2929,0,0.0
TXN-10248,CUST-3004,10122.85,INR,DEBIT_CARD,2026-08-19T09:41:55,FAILED,CARD_LIMIT_EXCEEDED,CUSTOMER_ACTION_REQUIRED,2,0.8,1038,ACTIVE,0,5,4,1,0.567,0,0.0
TXN-10249,CUST-1889,2813.85,INR,NET_BANKING,2026-08-19T00:33:35,FAILED,PROCESSING_DELAY,TEMPORARY,0,0.8125,1088,ACTIVE,14,16,13,3,0.98,1,2813.85
TXN-10250,CUST-1406,3090.1,INR,NACH_EMANDATE,2026-08-18T19:53:07,FAILED,BANK_SERVER_DOWN,TEMPORARY,0,0.6667,207,NONE,0,21,14,7,0.9309,1,3090.1
TXN-10251,CUST-1248,2445.37,INR,DEBIT_CARD,2026-08-07T08:19:34,FAILED,PROCESSING_DELAY,TEMPORARY,0,1.0,1032,ACTIVE,4,5,5,0,0.98,1,2445.37
TXN-10252,CUST-2862,9542.81,INR,CREDIT_CARD,2026-08-30T09:43:31,FAILED,AUTHENTICATION_FAILED,CUSTOMER_ACTION_REQUIRED,0,0.8824,88,NONE,0,17,15,2,0.8113,1,9542.81
TXN-10253,CUST-1087,541.23,INR,DEBIT_CARD,2026-08-07T12:42:43,FAILED,GATEWAY_TIMEOUT,TEMPORARY,0,0.9,945,ACTIVE,0,10,9,1,0.98,1,541.23
TXN-10254,CUST-3312,393.42,INR,UPI,2026-08-11T11:21:20,FAILED,NETWORK_INTERRUPT,TEMPORARY,0,0.6364,584,NONE,0,11,7,4,0.9104,1,393.42
